surah,ayah,tanzil_word_count,qac_word_count,delta_tanzil_minus_qac,status,qac_to_tanzil_word_offset
1,1,4,4,0,count_match,0
1,2,4,4,0,count_match,0
1,3,2,2,0,count_match,0
1,4,3,3,0,count_match,0
1,5,4,4,0,count_match,0
1,6,3,3,0,count_match,0
1,7,9,9,0,count_match,0
2,1,5,1,4,basmala_offset,4
2,2,7,7,0,count_match,0
2,3,8,8,0,count_match,0
2,4,12,12,0,count_match,0
2,5,8,8,0,count_match,0
2,6,11,11,0,count_match,0
2,7,12,12,0,count_match,0
2,8,11,11,0,count_match,0
2,9,10,10,0,count_match,0
2,10,12,12,0,count_match,0
2,11,11,11,0,count_match,0
2,12,7,7,0,count_match,0
2,13,19,19,0,count_match,0
2,14,16,16,0,count_match,0
2,15,7,7,0,count_match,0
2,16,11,11,0,count_match,0
2,17,17,17,0,count_match,0
2,18,6,6,0,count_match,0
2,19,19,19,0,count_match,0
2,20,25,25,0,count_match,0
2,21,11,11,0,count_match,0
2,22,23,23,0,count_match,0
2,23,20,20,0,count_match,0
2,24,13,13,0,count_match,0
2,25,34,34,0,count_match,0
2,26,39,39,0,count_match,0
2,27,20,20,0,count_match,0
2,28,13,13,0,count_match,0
2,29,19,19,0,count_match,0
2,30,28,28,0,count_match,0
2,31,15,15,0,count_match,0
2,32,12,12,0,count_match,0
2,33,22,22,0,count_match,0
2,34,13,13,0,count_match,0
2,35,18,18,0,count_match,0
2,36,19,19,0,count_match,0
2,37,11,11,0,count_match,0
2,38,17,17,0,count_match,0
2,39,10,10,0,count_match,0
2,40,13,13,0,count_match,0
2,41,18,18,0,count_match,0
2,42,8,8,0,count_match,0
2,43,7,7,0,count_match,0
2,44,10,10,0,count_match,0
2,45,8,8,0,count_match,0
2,46,8,8,0,count_match,0
2,47,11,11,0,count_match,0
2,48,19,19,0,count_match,0
2,49,18,18,0,count_match,0
2,50,10,10,0,count_match,0
2,51,12,12,0,count_match,0
2,52,8,8,0,count_match,0
2,53,7,7,0,count_match,0
2,54,26,26,0,count_match,0
2,55,14,14,0,count_match,0
2,56,7,7,0,count_match,0
2,57,18,18,0,count_match,0
2,58,20,20,0,count_match,0
2,59,18,18,0,count_match,0
2,60,28,28,0,count_match,0
2,61,59,59,0,count_match,0
2,62,24,24,0,count_match,0
2,63,15,15,0,count_match,0
2,64,13,13,0,count_match,0
2,65,12,12,0,count_match,0
2,66,9,9,0,count_match,0
2,67,20,20,0,count_match,0
2,68,23,23,0,count_match,0
2,69,18,18,0,count_match,0
2,70,17,17,0,count_match,0
2,71,24,24,0,count_match,0
2,72,10,10,0,count_match,0
2,73,11,11,0,count_match,0
2,74,37,37,0,count_match,0
2,75,19,19,0,count_match,0
2,76,23,23,0,count_match,0
2,77,9,9,0,count_match,0
2,78,11,11,0,count_match,0
2,79,24,24,0,count_match,0
2,80,23,23,0,count_match,0
2,81,13,13,0,count_match,0
2,82,10,10,0,count_match,0
2,83,29,29,0,count_match,0
2,84,15,15,0,count_match,0
2,85,49,49,0,count_match,0
2,86,13,13,0,count_match,0
2,87,28,28,0,count_match,0
2,88,10,10,0,count_match,0
2,89,26,26,0,count_match,0
2,90,27,27,0,count_match,0
2,91,30,30,0,count_match,0
2,92,11,11,0,count_match,0
2,93,27,27,0,count_match,0
2,94,17,17,0,count_match,0
2,95,9,9,0,count_match,0
2,96,25,25,0,count_match,0
2,97,18,18,0,count_match,0
2,98,12,12,0,count_match,0
2,99,10,10,0,count_match,0
2,100,10,10,0,count_match,0
2,101,22,22,0,count_match,0
2,102,74,74,0,count_match,0
2,103,12,12,0,count_match,0
2,104,12,12,0,count_match,0
2,105,25,25,0,count_match,0
2,106,19,19,0,count_match,0
2,107,17,17,0,count_match,0
2,108,18,18,0,count_match,0
2,109,33,33,0,count_match,0
2,110,17,17,0,count_match,0
2,111,18,18,0,count_match,0
2,112,17,17,0,count_match,0
2,113,31,31,0,count_match,0
2,114,30,30,0,count_match,0
2,115,12,12,0,count_match,0
2,116,14,14,0,count_match,0
2,117,11,11,0,count_match,0
2,118,24,24,0,count_match,0
2,119,10,10,0,count_match,0
2,120,31,31,0,count_match,0
2,121,15,15,0,count_match,0
2,122,11,11,0,count_match,0
2,123,18,18,0,count_match,0
2,124,19,19,0,count_match,0
2,125,22,22,0,count_match,0
2,126,30,30,0,count_match,0
2,127,14,14,0,count_match,0
2,128,17,17,0,count_match,0
2,129,16,16,0,count_match,0
2,130,18,18,0,count_match,0
2,131,9,9,0,count_match,0
2,132,16,16,0,count_match,0
2,133,27,27,0,count_match,0
2,134,15,15,0,count_match,0
2,135,15,15,0,count_match,0
2,136,31,31,0,count_match,0
2,137,19,19,0,count_match,0
2,138,10,10,0,count_match,0
2,139,14,14,0,count_match,0
2,140,30,30,0,count_match,0
2,141,15,15,0,count_match,0
2,142,21,21,0,count_match,0
2,143,45,45,0,count_match,0
2,144,34,34,0,count_match,0
2,145,32,32,0,count_match,0
2,146,14,14,0,count_match,0
2,147,7,7,0,count_match,0
2,148,19,19,0,count_match,0
2,149,17,17,0,count_match,0
2,150,31,31,0,count_match,0
2,151,17,17,0,count_match,0
2,152,6,6,0,count_match,0
2,153,10,10,0,count_match,0
2,154,13,13,0,count_match,0
2,155,12,12,0,count_match,0
2,156,10,10,0,count_match,0
2,157,9,9,0,count_match,0
2,158,24,24,0,count_match,0
2,159,20,20,0,count_match,0
2,160,11,11,0,count_match,0
2,161,13,13,0,count_match,0
2,162,9,9,0,count_match,0
2,163,9,9,0,count_match,0
2,164,43,43,0,count_match,0
2,165,31,31,0,count_match,0
2,166,12,12,0,count_match,0
2,167,23,23,0,count_match,0
2,168,16,16,0,count_match,0
2,169,11,11,0,count_match,0
2,170,22,22,0,count_match,0
2,171,18,18,0,count_match,0
2,172,14,14,0,count_match,0
2,173,25,25,0,count_match,0
2,174,29,29,0,count_match,0
2,175,11,11,0,count_match,0
2,176,14,14,0,count_match,0
2,177,51,51,0,count_match,0
2,178,37,37,0,count_match,0
2,179,8,8,0,count_match,0
2,180,16,16,0,count_match,0
2,181,14,13,1,tokenization_difference,
2,182,16,16,0,count_match,0
2,183,14,14,0,count_match,0
2,184,32,32,0,count_match,0
2,185,44,44,0,count_match,0
2,186,17,17,0,count_match,0
2,187,65,65,0,count_match,0
2,188,17,17,0,count_match,0
2,189,27,27,0,count_match,0
2,190,13,13,0,count_match,0
2,191,25,25,0,count_match,0
2,192,6,6,0,count_match,0
2,193,15,15,0,count_match,0
2,194,22,22,0,count_match,0
2,195,14,14,0,count_match,0
2,196,73,73,0,count_match,0
2,197,29,29,0,count_match,0
2,198,26,26,0,count_match,0
2,199,12,12,0,count_match,0
2,200,24,24,0,count_match,0
2,201,14,14,0,count_match,0
2,202,8,8,0,count_match,0
2,203,25,25,0,count_match,0
2,204,17,17,0,count_match,0
2,205,14,14,0,count_match,0
2,206,12,12,0,count_match,0
2,207,11,11,0,count_match,0
2,208,15,15,0,count_match,0
2,209,12,12,0,count_match,0
2,210,17,17,0,count_match,0
2,211,20,20,0,count_match,0
2,212,20,20,0,count_match,0
2,213,49,49,0,count_match,0
2,214,30,30,0,count_match,0
2,215,22,22,0,count_match,0
2,216,25,25,0,count_match,0
2,217,57,57,0,count_match,0
2,218,16,16,0,count_match,0
2,219,26,26,0,count_match,0
2,220,26,26,0,count_match,0
2,221,39,39,0,count_match,0
2,222,27,27,0,count_match,0
2,223,16,16,0,count_match,0
2,224,14,14,0,count_match,0
2,225,14,14,0,count_match,0
2,226,13,13,0,count_match,0
2,227,7,7,0,count_match,0
2,228,40,40,0,count_match,0
2,229,46,46,0,count_match,0
2,230,30,30,0,count_match,0
2,231,45,45,0,count_match,0
2,232,33,33,0,count_match,0
2,233,64,64,0,count_match,0
2,234,25,25,0,count_match,0
2,235,47,47,0,count_match,0
2,236,25,25,0,count_match,0
2,237,35,35,0,count_match,0
2,238,8,8,0,count_match,0
2,239,15,15,0,count_match,0
2,240,27,27,0,count_match,0
2,241,6,6,0,count_match,0
2,242,7,7,0,count_match,0
2,243,28,28,0,count_match,0
2,244,9,9,0,count_match,0
2,245,16,16,0,count_match,0
2,246,54,54,0,count_match,0
2,247,43,43,0,count_match,0
2,248,30,30,0,count_match,0
2,249,60,60,0,count_match,0
2,250,15,15,0,count_match,0
2,251,27,27,0,count_match,0
2,252,9,9,0,count_match,0
2,253,52,52,0,count_match,0
2,254,21,21,0,count_match,0
2,255,50,50,0,count_match,0
2,256,24,24,0,count_match,0
2,257,24,24,0,count_match,0
2,258,43,43,0,count_match,0
2,259,67,67,0,count_match,0
2,260,39,39,0,count_match,0
2,261,24,24,0,count_match,0
2,262,24,24,0,count_match,0
2,263,11,11,0,count_match,0
2,264,38,38,0,count_match,0
2,265,27,27,0,count_match,0
2,266,35,35,0,count_match,0
2,267,29,29,0,count_match,0
2,268,13,13,0,count_match,0
2,269,16,16,0,count_match,0
2,270,15,15,0,count_match,0
2,271,20,20,0,count_match,0
2,272,28,28,0,count_match,0
2,273,30,30,0,count_match,0
2,274,17,17,0,count_match,0
2,275,45,45,0,count_match,0
2,276,11,11,0,count_match,0
2,277,19,19,0,count_match,0
2,278,13,13,0,count_match,0
2,279,17,17,0,count_match,0
2,280,14,14,0,count_match,0
2,281,15,15,0,count_match,0
2,282,128,128,0,count_match,0
2,283,32,32,0,count_match,0
2,284,28,28,0,count_match,0
2,285,27,27,0,count_match,0
2,286,49,49,0,count_match,0
3,1,5,1,4,basmala_offset,4
3,2,7,7,0,count_match,0
3,3,11,11,0,count_match,0
3,4,18,18,0,count_match,0
3,5,11,11,0,count_match,0
3,6,13,13,0,count_match,0
3,7,46,46,0,count_match,0
3,8,15,15,0,count_match,0
3,9,13,13,0,count_match,0
3,10,16,16,0,count_match,0
3,11,14,14,0,count_match,0
3,12,9,9,0,count_match,0
3,13,29,29,0,count_match,0
3,14,24,24,0,count_match,0
3,15,24,24,0,count_match,0
3,16,11,11,0,count_match,0
3,17,6,6,0,count_match,0
3,18,18,18,0,count_match,0
3,19,26,26,0,count_match,0
3,20,26,26,0,count_match,0
3,21,18,18,0,count_match,0
3,22,11,11,0,count_match,0
3,23,20,20,0,count_match,0
3,24,15,15,0,count_match,0
3,25,15,15,0,count_match,0
3,26,25,25,0,count_match,0
3,27,21,21,0,count_match,0
3,28,27,27,0,count_match,0
3,29,22,22,0,count_match,0
3,30,26,26,0,count_match,0
3,31,14,14,0,count_match,0
3,32,11,11,0,count_match,0
3,33,11,11,0,count_match,0
3,34,7,7,0,count_match,0
3,35,18,18,0,count_match,0
3,36,24,24,0,count_match,0
3,37,34,34,0,count_match,0
3,38,15,15,0,count_match,0
3,39,20,20,0,count_match,0
3,40,17,17,0,count_match,0
3,41,20,20,0,count_match,0
3,42,12,12,0,count_match,0
3,43,7,7,0,count_match,0
3,44,20,20,0,count_match,0
3,45,20,20,0,count_match,0
3,46,7,7,0,count_match,0
3,47,23,23,0,count_match,0
3,48,5,5,0,count_match,0
3,49,45,45,0,count_match,0
3,50,19,19,0,count_match,0
3,51,8,8,0,count_match,0
3,52,20,20,0,count_match,0
3,53,9,9,0,count_match,0
3,54,6,6,0,count_match,0
3,55,30,30,0,count_match,0
3,56,13,13,0,count_match,0
3,57,11,11,0,count_match,0
3,58,7,7,0,count_match,0
3,59,15,15,0,count_match,0
3,60,7,7,0,count_match,0
3,61,25,25,0,count_match,0
3,62,15,15,0,count_match,0
3,63,6,6,0,count_match,0
3,64,31,31,0,count_match,0
3,65,15,15,0,count_match,0
3,66,19,19,0,count_match,0
3,67,14,14,0,count_match,0
3,68,13,13,0,count_match,0
3,69,13,13,0,count_match,0
3,70,8,8,0,count_match,0
3,71,10,10,0,count_match,0
3,72,17,17,0,count_match,0
3,73,32,32,0,count_match,0
3,74,8,8,0,count_match,0
3,75,36,36,0,count_match,0
3,76,9,9,0,count_match,0
3,77,27,27,0,count_match,0
3,78,29,29,0,count_match,0
3,79,28,28,0,count_match,0
3,80,13,13,0,count_match,0
3,81,33,33,0,count_match,0
3,82,7,7,0,count_match,0
3,83,14,14,0,count_match,0
3,84,29,29,0,count_match,0
3,85,13,13,0,count_match,0
3,86,18,18,0,count_match,0
3,87,9,9,0,count_match,0
3,88,9,9,0,count_match,0
3,89,11,11,0,count_match,0
3,90,14,14,0,count_match,0
3,91,24,24,0,count_match,0
3,92,15,15,0,count_match,0
3,93,24,24,0,count_match,0
3,94,11,11,0,count_match,0
3,95,11,11,0,count_match,0
3,96,10,10,0,count_match,0
3,97,25,25,0,count_match,0
3,98,12,12,0,count_match,0
3,99,19,19,0,count_match,0
3,100,14,14,0,count_match,0
3,101,17,17,0,count_match,0
3,102,12,12,0,count_match,0
3,103,34,34,0,count_match,0
3,104,14,14,0,count_match,0
3,105,14,14,0,count_match,0
3,106,17,17,0,count_match,0
3,107,10,10,0,count_match,0
3,108,11,11,0,count_match,0
3,109,11,11,0,count_match,0
3,110,23,23,0,count_match,0
3,111,11,11,0,count_match,0
3,112,35,35,0,count_match,0
3,113,14,14,0,count_match,0
3,114,15,15,0,count_match,0
3,115,9,9,0,count_match,0
3,116,18,18,0,count_match,0
3,117,23,23,0,count_match,0
3,118,30,30,0,count_match,0
3,119,27,27,0,count_match,0
3,120,21,21,0,count_match,0
3,121,11,11,0,count_match,0
3,122,12,12,0,count_match,0
3,123,10,10,0,count_match,0
3,124,13,13,0,count_match,0
3,125,15,15,0,count_match,0
3,126,17,17,0,count_match,0
3,127,9,9,0,count_match,0
3,128,12,12,0,count_match,0
3,129,16,16,0,count_match,0
3,130,12,12,0,count_match,0
3,131,5,5,0,count_match,0
3,132,5,5,0,count_match,0
3,133,11,11,0,count_match,0
3,134,13,13,0,count_match,0
3,135,23,23,0,count_match,0
3,136,15,15,0,count_match,0
3,137,13,13,0,count_match,0
3,138,6,6,0,count_match,0
3,139,9,9,0,count_match,0
3,140,24,24,0,count_match,0
3,141,6,6,0,count_match,0
3,142,13,13,0,count_match,0
3,143,12,12,0,count_match,0
3,144,27,27,0,count_match,0
3,145,24,24,0,count_match,0
3,146,21,21,0,count_match,0
3,147,19,19,0,count_match,0
3,148,10,10,0,count_match,0
3,149,12,12,0,count_match,0
3,150,6,6,0,count_match,0
3,151,19,19,0,count_match,0
3,152,40,40,0,count_match,0
3,153,25,25,0,count_match,0
3,154,75,75,0,count_match,0
3,155,21,21,0,count_match,0
3,156,36,36,0,count_match,0
3,157,14,14,0,count_match,0
3,158,7,7,0,count_match,0
3,159,30,30,0,count_match,0
3,160,18,18,0,count_match,0
3,161,21,21,0,count_match,0
3,162,13,13,0,count_match,0
3,163,8,8,0,count_match,0
3,164,25,25,0,count_match,0
3,165,20,20,0,count_match,0
3,166,9,9,0,count_match,0
3,167,33,33,0,count_match,0
3,168,16,16,0,count_match,0
3,169,13,13,0,count_match,0
3,170,19,19,0,count_match,0
3,171,11,11,0,count_match,0
3,172,15,15,0,count_match,0
3,173,17,17,0,count_match,0
3,174,15,15,0,count_match,0
3,175,11,11,0,count_match,0
3,176,22,22,0,count_match,0
3,177,12,12,0,count_match,0
3,178,17,17,0,count_match,0
3,179,36,36,0,count_match,0
3,180,30,30,0,count_match,0
3,181,22,22,0,count_match,0
3,182,9,9,0,count_match,0
3,183,28,28,0,count_match,0
3,184,12,12,0,count_match,0
3,185,23,23,0,count_match,0
3,186,24,24,0,count_match,0
3,187,21,21,0,count_match,0
3,188,20,20,0,count_match,0
3,189,9,9,0,count_match,0
3,190,11,11,0,count_match,0
3,191,21,21,0,count_match,0
3,192,11,11,0,count_match,0
3,193,20,20,0,count_match,0
3,194,14,14,0,count_match,0
3,195,43,43,0,count_match,0
3,196,7,7,0,count_match,0
3,197,7,7,0,count_match,0
3,198,21,21,0,count_match,0
3,199,30,30,0,count_match,0
3,200,10,10,0,count_match,0
4,1,32,28,4,basmala_offset,4
4,2,16,16,0,count_match,0
4,3,28,28,0,count_match,0
4,4,14,14,0,count_match,0
4,5,16,16,0,count_match,0
4,6,37,37,0,count_match,0
4,7,19,19,0,count_match,0
4,8,13,13,0,count_match,0
4,9,15,15,0,count_match,0
4,10,13,13,0,count_match,0
4,11,71,71,0,count_match,0
4,12,88,88,0,count_match,0
4,13,18,18,0,count_match,0
4,14,13,13,0,count_match,0
4,15,22,22,0,count_match,0
4,16,14,14,0,count_match,0
4,17,20,20,0,count_match,0
4,18,24,24,0,count_match,0
4,19,34,34,0,count_match,0
4,20,17,17,0,count_match,0
4,21,11,11,0,count_match,0
4,22,17,17,0,count_match,0
4,23,54,54,0,count_match,0
4,24,42,42,0,count_match,0
4,25,58,58,0,count_match,0
4,26,14,14,0,count_match,0
4,27,13,13,0,count_match,0
4,28,8,8,0,count_match,0
4,29,23,23,0,count_match,0
4,30,13,13,0,count_match,0
4,31,12,12,0,count_match,0
4,32,27,27,0,count_match,0
4,33,19,19,0,count_match,0
4,34,40,40,0,count_match,0
4,35,22,22,0,count_match,0
4,36,32,32,0,count_match,0
4,37,15,15,0,count_match,0
4,38,18,18,0,count_match,0
4,39,15,15,0,count_match,0
4,40,15,15,0,count_match,0
4,41,12,12,0,count_match,0
4,42,14,14,0,count_match,0
4,43,48,48,0,count_match,0
4,44,14,14,0,count_match,0
4,45,9,9,0,count_match,0
4,46,38,38,0,count_match,0
4,47,28,28,0,count_match,0
4,48,20,20,0,count_match,0
4,49,14,14,0,count_match,0
4,50,10,10,0,count_match,0
4,51,20,20,0,count_match,0
4,52,11,11,0,count_match,0
4,53,10,10,0,count_match,0
4,54,18,18,0,count_match,0
4,55,11,11,0,count_match,0
4,56,20,20,0,count_match,0
4,57,20,20,0,count_match,0
4,58,25,25,0,count_match,0
4,59,28,28,0,count_match,0
4,60,30,30,0,count_match,0
4,61,15,15,0,count_match,0
4,62,16,16,0,count_match,0
4,63,16,16,0,count_match,0
4,64,23,23,0,count_match,0
4,65,19,19,0,count_match,0
4,66,27,27,0,count_match,0
4,67,6,6,0,count_match,0
4,68,3,3,0,count_match,0
4,69,18,18,0,count_match,0
4,70,7,7,0,count_match,0
4,71,10,10,0,count_match,0
4,72,17,17,0,count_match,0
4,73,18,18,0,count_match,0
4,74,21,21,0,count_match,0
4,75,31,31,0,count_match,0
4,76,20,20,0,count_match,0
4,77,48,48,0,count_match,0
4,78,36,36,0,count_match,0
4,79,18,18,0,count_match,0
4,80,12,12,0,count_match,0
4,81,24,24,0,count_match,0
4,82,13,13,0,count_match,0
4,83,30,30,0,count_match,0
4,84,22,22,0,count_match,0
4,85,22,22,0,count_match,0
4,86,15,15,0,count_match,0
4,87,17,17,0,count_match,0
4,88,22,22,0,count_match,0
4,89,28,28,0,count_match,0
4,90,36,36,0,count_match,0
4,91,32,32,0,count_match,0
4,92,60,60,0,count_match,0
4,93,16,16,0,count_match,0
4,94,39,39,0,count_match,0
4,95,33,33,0,count_match,0
4,96,8,8,0,count_match,0
4,97,27,27,0,count_match,0
4,98,12,12,0,count_match,0
4,99,10,10,0,count_match,0
4,100,31,31,0,count_match,0
4,101,23,23,0,count_match,0
4,102,62,62,0,count_match,0
4,103,20,20,0,count_match,0
4,104,22,22,0,count_match,0
4,105,15,15,0,count_match,0
4,106,7,7,0,count_match,0
4,107,14,14,0,count_match,0
4,108,21,21,0,count_match,0
4,109,18,18,0,count_match,0
4,110,13,13,0,count_match,0
4,111,11,11,0,count_match,0
4,112,14,14,0,count_match,0
4,113,33,33,0,count_match,0
4,114,26,26,0,count_match,0
4,115,20,20,0,count_match,0
4,116,20,20,0,count_match,0
4,117,11,11,0,count_match,0
4,118,8,8,0,count_match,0
4,119,21,21,0,count_match,0
4,120,7,7,0,count_match,0
4,121,7,7,0,count_match,0
4,122,21,21,0,count_match,0
4,123,20,20,0,count_match,0
4,124,16,16,0,count_match,0
4,125,17,17,0,count_match,0
4,126,12,12,0,count_match,0
4,127,40,40,0,count_match,0
4,128,29,29,0,count_match,0
4,129,22,22,0,count_match,0
4,130,11,11,0,count_match,0
4,131,32,32,0,count_match,0
4,132,10,10,0,count_match,0
4,133,12,12,0,count_match,0
4,134,14,14,0,count_match,0
4,135,37,37,0,count_match,0
4,136,28,28,0,count_match,0
4,137,20,20,0,count_match,0
4,138,6,6,0,count_match,0
4,139,14,14,0,count_match,0
4,140,33,33,0,count_match,0
4,141,36,36,0,count_match,0
4,142,19,19,0,count_match,0
4,143,16,16,0,count_match,0
4,144,17,17,0,count_match,0
4,145,11,11,0,count_match,0
4,146,18,18,0,count_match,0
4,147,11,11,0,count_match,0
4,148,14,14,0,count_match,0
4,149,14,14,0,count_match,0
4,150,22,22,0,count_match,0
4,151,8,8,0,count_match,0
4,152,17,17,0,count_match,0
4,153,37,37,0,count_match,0
4,154,19,19,0,count_match,0
4,155,22,22,0,count_match,0
4,156,6,6,0,count_match,0
4,157,34,34,0,count_match,0
4,158,8,8,0,count_match,0
4,159,14,14,0,count_match,0
4,160,14,14,0,count_match,0
4,161,14,14,0,count_match,0
4,162,26,26,0,count_match,0
4,163,25,25,0,count_match,0
4,164,14,14,0,count_match,0
4,165,15,15,0,count_match,0
4,166,13,13,0,count_match,0
4,167,11,11,0,count_match,0
4,168,12,12,0,count_match,0
4,169,11,11,0,count_match,0
4,170,23,23,0,count_match,0
4,171,53,53,0,count_match,0
4,172,18,18,0,count_match,0
4,173,26,26,0,count_match,0
4,174,11,11,0,count_match,0
4,175,15,15,0,count_match,0
4,176,50,50,0,count_match,0
5,1,27,23,4,basmala_offset,4
5,2,52,52,0,count_match,0
5,3,61,61,0,count_match,0
5,4,31,31,0,count_match,0
5,5,43,43,0,count_match,0
5,6,61,61,0,count_match,0
5,7,19,19,0,count_match,0
5,8,26,26,0,count_match,0
5,9,10,10,0,count_match,0
5,10,7,7,0,count_match,0
5,11,23,23,0,count_match,0
5,12,45,45,0,count_match,0
5,13,32,32,0,count_match,0
5,14,25,25,0,count_match,0
5,15,23,23,0,count_match,0
5,16,18,18,0,count_match,0
5,17,42,42,0,count_match,0
5,18,30,30,0,count_match,0
5,19,28,28,0,count_match,0
5,20,22,22,0,count_match,0
5,21,14,14,0,count_match,0
5,22,17,17,0,count_match,0
5,23,21,21,0,count_match,0
5,24,16,16,0,count_match,0
5,25,13,13,0,count_match,0
5,26,14,14,0,count_match,0
5,27,24,24,0,count_match,0
5,28,16,16,0,count_match,0
5,29,13,13,0,count_match,0
5,30,9,9,0,count_match,0
5,31,25,25,0,count_match,0
5,32,40,40,0,count_match,0
5,33,34,34,0,count_match,0
5,34,13,13,0,count_match,0
5,35,13,13,0,count_match,0
5,36,24,24,0,count_match,0
5,37,12,12,0,count_match,0
5,38,13,13,0,count_match,0
5,39,14,14,0,count_match,0
5,40,19,19,0,count_match,0
5,41,67,67,0,count_match,0
5,42,26,26,0,count_match,0
5,43,15,15,0,count_match,0
5,44,41,41,0,count_match,0
5,45,31,31,0,count_match,0
5,46,26,26,0,count_match,0
5,47,16,16,0,count_match,0
5,48,51,51,0,count_match,0
5,49,33,33,0,count_match,0
5,50,10,10,0,count_match,0
5,51,22,22,0,count_match,0
5,52,28,28,0,count_match,0
5,53,15,15,0,count_match,0
5,54,37,37,0,count_match,0
5,55,13,13,0,count_match,0
5,56,11,11,0,count_match,0
5,57,23,23,0,count_match,0
5,58,12,12,0,count_match,0
5,59,20,20,0,count_match,0
5,60,27,27,0,count_match,0
5,61,16,16,0,count_match,0
5,62,13,13,0,count_match,0
5,63,13,13,0,count_match,0
5,64,47,47,0,count_match,0
5,65,12,12,0,count_match,0
5,66,24,24,0,count_match,0
5,67,24,24,0,count_match,0
5,68,30,30,0,count_match,0
5,69,20,20,0,count_match,0
5,70,19,19,0,count_match,0
5,71,19,19,0,count_match,0
5,72,33,33,0,count_match,0
5,73,25,25,0,count_match,0
5,74,8,8,0,count_match,0
5,75,25,25,0,count_match,0
5,76,16,16,0,count_match,0
5,77,23,23,0,count_match,0
5,78,17,17,0,count_match,0
5,79,10,10,0,count_match,0
5,80,19,19,0,count_match,0
5,81,15,15,0,count_match,0
5,82,26,26,0,count_match,0
5,83,21,21,0,count_match,0
5,84,16,16,0,count_match,0
5,85,14,14,0,count_match,0
5,86,7,7,0,count_match,0
5,87,17,17,0,count_match,0
5,88,12,12,0,count_match,0
5,89,45,45,0,count_match,0
5,90,15,15,0,count_match,0
5,91,20,20,0,count_match,0
5,92,13,13,0,count_match,0
5,93,24,24,0,count_match,0
5,94,23,23,0,count_match,0
5,95,50,50,0,count_match,0
5,96,20,20,0,count_match,0
5,97,27,27,0,count_match,0
5,98,9,9,0,count_match,0
5,99,11,11,0,count_match,0
5,100,15,15,0,count_match,0
5,101,25,25,0,count_match,0
5,102,9,9,0,count_match,0
5,103,21,21,0,count_match,0
5,104,24,24,0,count_match,0
5,105,19,19,0,count_match,0
5,106,51,51,0,count_match,0
5,107,26,26,0,count_match,0
5,108,22,22,0,count_match,0
5,109,15,15,0,count_match,0
5,110,63,63,0,count_match,0
5,111,13,13,0,count_match,0
5,112,21,21,0,count_match,0
5,113,15,15,0,count_match,0
5,114,22,22,0,count_match,0
5,115,17,17,0,count_match,0
5,116,44,44,0,count_match,0
5,117,29,29,0,count_match,0
5,118,11,11,0,count_match,0
5,119,24,24,0,count_match,0
5,120,11,11,0,count_match,0
6,1,18,14,4,basmala_offset,4
6,2,14,14,0,count_match,0
6,3,12,12,0,count_match,0
6,4,11,11,0,count_match,0
6,5,12,12,0,count_match,0
6,6,31,31,0,count_match,0
6,7,16,16,0,count_match,0
6,8,13,13,0,count_match,0
6,9,9,9,0,count_match,0
6,10,13,13,0,count_match,0
6,11,10,10,0,count_match,0
6,12,25,25,0,count_match,0
6,13,9,9,0,count_match,0
6,14,24,24,0,count_match,0
6,15,9,9,0,count_match,0
6,16,9,9,0,count_match,0
6,17,17,17,0,count_match,0
6,18,7,7,0,count_match,0
6,19,37,37,0,count_match,0
6,20,13,13,0,count_match,0
6,21,14,14,0,count_match,0
6,22,12,12,0,count_match,0
6,23,12,12,0,count_match,0
6,24,10,10,0,count_match,0
6,25,32,32,0,count_match,0
6,26,11,11,0,count_match,0
6,27,16,16,0,count_match,0
6,28,16,16,0,count_match,0
6,29,9,9,0,count_match,0
6,30,19,19,0,count_match,0
6,31,26,26,0,count_match,0
6,32,13,13,0,count_match,0
6,33,14,14,0,count_match,0
6,34,22,22,0,count_match,0
6,35,28,28,0,count_match,0
6,36,10,10,0,count_match,0
6,37,19,19,0,count_match,0
6,38,22,22,0,count_match,0
6,39,17,17,0,count_match,0
6,40,15,15,0,count_match,0
6,41,12,12,0,count_match,0
6,42,11,11,0,count_match,0
6,43,14,14,0,count_match,0
6,44,20,20,0,count_match,0
6,45,9,9,0,count_match,0
6,46,23,23,0,count_match,0
6,47,14,14,0,count_match,0
6,48,15,15,0,count_match,0
6,49,8,8,0,count_match,0
6,50,28,28,0,count_match,0
6,51,17,17,0,count_match,0
6,52,25,25,0,count_match,0
6,53,15,15,0,count_match,0
6,54,27,27,0,count_match,0
6,55,6,6,0,count_match,0
6,56,21,21,0,count_match,0
6,57,22,22,0,count_match,0
6,58,14,14,0,count_match,0
6,59,31,31,0,count_match,0
6,60,22,22,0,count_match,0
6,61,17,17,0,count_match,0
6,62,12,12,0,count_match,0
6,63,17,17,0,count_match,0
6,64,10,10,0,count_match,0
6,65,27,27,0,count_match,0
6,66,9,9,0,count_match,0
6,67,5,5,0,count_match,0
6,68,23,23,0,count_match,0
6,69,12,12,0,count_match,0
6,70,45,45,0,count_match,0
6,71,39,39,0,count_match,0
6,72,8,8,0,count_match,0
6,73,24,24,0,count_match,0
6,74,14,14,0,count_match,0
6,75,9,9,0,count_match,0
6,76,15,15,0,count_match,0
6,77,18,18,0,count_match,0
6,78,17,17,0,count_match,0
6,79,12,12,0,count_match,0
6,80,25,25,0,count_match,0
6,81,22,22,0,count_match,0
